,id_municipio,tratamento,coord,distancia,incluso
979,3162609,False,"(-0.3375187520676714, -0.7357871794095094)",939.2591572742726,1
980,3162658,False,"(-0.28863033439005825, -0.7769053912572439)",734.9552417993206,1
981,3162708,False,"(-0.2673285908694675, -0.7334100409682931)",970.4409260456949,1
982,3162807,False,"(-0.32372366965990823, -0.7463987812616351)",890.648820846834,1
983,3162906,False,"(-0.37591075962379067, -0.7506120060759494)",856.0024857869743,1
984,3162922,False,"(-0.34990360843982315, -0.7727427809912375)",712.3977141750387,1
985,3162948,False,"(-0.3615938237696812, -0.8083143364761339)",503.3761913874219,1
986,3162955,False,"(-0.34377924809457505, -0.7672223045671793)",747.5023359892701,1
987,3163003,False,"(-0.31981936812319695, -0.7355358519972223)",960.1906352065372,1
988,3163102,False,"(-0.3438403346183949, -0.7776489015185934)",685.1338516464238,1
989,3163201,False,"(-0.3896325382029701, -0.7945751046044345)",628.6684410952212,1
990,3163300,False,"(-0.3225246284637881, -0.722403994705217)",1034.042779115343,1
991,3163409,False,"(-0.34769402160679835, -0.7453166771253985)",877.0122724436899,1
992,3163508,False,"(-0.31906364055708336, -0.7447826063742883)",906.9868144205763,1
993,3163607,False,"(-0.3491670794954816, -0.7286505280981047)",976.3366835208183,1
994,3163706,False,"(-0.38600748934657786, -0.7862812999989575)",666.4288298626797,1
995,3163805,False,"(-0.36140009222270986, -0.7455592778914257)",875.8649812078165,1
996,3163904,False,"(-0.36880552423892177, -0.8135381069273528)",480.8594522057492,1
997,3164100,False,"(-0.3204581586294269, -0.7434771000937965)",912.52842336603,1
998,3164001,False,"(-0.3520887606633201, -0.7422030097398407)",894.7841927873937,1
999,3164209,False,"(-0.2856074241256041, -0.786705415007192)",672.0554025353524,1
1000,3164308,False,"(-0.35341172023633177, -0.8092027090653989)",494.24302688518634,1
1001,3164407,False,"(-0.38673529164465953, -0.7985684179329976)",599.9288299510496,1
1002,3164431,False,"(-0.3446623846960842, -0.7569126446756488)",808.743881620945,1
1003,3164472,False,"(-0.3404509052110219, -0.7327764864498193)",955.2979119671162,1
1004,3164506,False,"(-0.31568293779597034, -0.7429151040746543)",923.3964562624317,1
1005,3164605,False,"(-0.35387946847586627, -0.785508119140324)",635.8898702507108,1
1006,3164704,False,"(-0.3650652836518979, -0.8200202597692597)",438.11430300800725,1
1007,3164803,False,"(-0.3367769871355738, -0.7535581218533157)",833.7771154385089,1
1008,3164902,False,"(-0.3877824891958561, -0.7849810297062217)",677.3666717432228,1
1009,3165206,False,"(-0.3791169294597043, -0.7851346186803972)",660.2435881161307,1
1010,3165008,False,"(-0.36490471336071445, -0.776842559404172)",691.9776566158203,1
1011,3165107,False,"(-0.3626637106011537, -0.8219837551777535)",423.8094474185099,1
1012,3165305,False,"(-0.37880975151135327, -0.7756784247930919)",714.0482977313508,1
1013,3165404,False,"(-0.3969035798667785, -0.7982786932771665)",628.1765480397571,1
1014,3165503,False,"(-0.32782170274359096, -0.7393720856931059)",927.0472437193717,1
1015,3165537,False,"(-0.3497063862343478, -0.7704686169758888)",726.0384402345571,1
1016,3165560,False,"(-0.3508251422848762, -0.7478439138822863)",861.2021275273258,1
1017,3165578,False,"(-0.39421577281870723, -0.8059284713886575)",580.3633863602976,1
1018,3165602,False,"(-0.3804573423252359, -0.749486268708413)",867.7384194879584,1
1019,3165701,False,"(-0.36504957568863, -0.7520693560013646)",838.7915671807666,1
1020,3165800,False,"(-0.38682255810725924, -0.8059790859369654)",559.7464125701088,1
1021,3165909,False,"(-0.31322551420916234, -0.7542824334928934)",860.8855667262667,1
1022,3166006,False,"(-0.3629796151957647, -0.7564152258388305)",811.952611393593,1
1023,3166105,False,"(-0.32970840366499676, -0.7518860964299052)",850.6596822014005,1
1024,3166204,False,"(-0.3671317534862592, -0.7606354319701528)",789.3729250582265,1
1025,3166303,False,"(-0.357352673687335, -0.741464735466247)",899.3064784290649,1
1026,3166402,False,"(-0.3824609803065254, -0.7769856764028357)",712.3307992770293,1
1027,3166501,False,"(-0.32044594132466286, -0.7534150048546522)",854.2134760768306,1
1028,3166600,False,"(-0.33937403706254143, -0.7992735309508032)",559.2822336186385,1
1029,3166808,False,"(-0.33350274945883246, -0.8150006928405241)",473.57612367599097,1
1030,3166709,False,"(-0.31044520471073533, -0.7024129934528739)",1169.2789468480464,1
1031,3166907,False,"(-0.37601547937891033, -0.8035792582154732)",549.7071325924965,1
1032,3166956,False,"(-0.27606919976345506, -0.7482785008660329)",886.6943728922836,1
1033,3167004,False,"(-0.381977524103723, -0.776889683293976)",712.0688502015623,1
1034,3167103,False,"(-0.32461553290767736, -0.7570260910770285)",826.7775829558046,1
1035,3167202,False,"(-0.33958696723128473, -0.7721563503625674)",720.6460733141836,1
1036,3165552,False,"(-0.307181439009506, -0.7358081233605335)",979.0564934833815,1
1037,3167301,False,"(-0.36933784966078004, -0.7542056390058056)",828.9555688480403,1
1038,3167400,False,"(-0.38445065565379893, -0.8000327491754208)",586.6232062681066,1
1039,3167509,False,"(-0.3833441169080345, -0.7558811550877201)",834.6322001855285,1
1040,3167608,False,"(-0.3514063369257903, -0.7331971107995499)",948.7189585507831,1
1041,3167707,False,"(-0.3357053549748493, -0.7347801244311087)",946.6628587797352,1
1042,3167806,False,"(-0.38493934784435735, -0.7862079961703736)",664.6916461160965,1
1043,3167905,False,"(-0.3728581787620526, -0.7546472073065602)",829.347020236405,1
1044,3168002,False,"(-0.2759470267158155, -0.7369809846178736)",955.01493540981,1
1045,3168051,False,"(-0.3449137121083714, -0.7261965951698006)",992.401175075019,1
1046,3168101,False,"(-0.3476102458027026, -0.8172748568558728)",446.5226726248035,1
1047,3168200,False,"(-0.3472088200747439, -0.8032371736820824)",530.6263011853476,1
1048,3168309,False,"(-0.3432224880631889, -0.7625727474398665)",775.5895200321587,1
1049,3168408,False,"(-0.33656056630832654, -0.7332075827750619)",955.378253105355,1
1050,3168507,False,"(-0.3605169556212007, -0.7479852855516979)",861.1383944260018,1
1051,3168606,False,"(-0.3117070777599273, -0.7244634832225703)",1037.934134134436,1
1052,3168705,False,"(-0.34175466616226163, -0.7443323114272737)",885.4486316589231,1
1053,3168804,False,"(-0.36844249575450694, -0.7709887250929831)",729.3076477785522,1
1054,3168903,False,"(-0.33167713506124635, -0.8021987027771458)",551.2251911868208,1
1055,3169000,False,"(-0.3696153570118471, -0.750713235172565)",849.767293352849,1
1056,3169059,False,"(-0.3904266630126276, -0.804546170621078)",576.9015894114751,1
1057,3169109,False,"(-0.3969245238178024, -0.8093580433688264)",571.0802272013692,1
1058,3169208,False,"(-0.36492391198248636, -0.733436220907073)",949.296008073242,1
1059,3169307,False,"(-0.378598566671862, -0.7897806851492061)",632.8312782651751,1
1060,3169356,False,"(-0.31773369966706366, -0.7897143626376303)",646.0780310619926,1
1061,3169406,False,"(-0.37296638917567626, -0.7943150505458874)",598.0397089002428,1
1062,3169505,False,"(-0.33134028651561154, -0.7269767573454422)",997.0332954520736,1
1063,3169604,False,"(-0.3243973667511781, -0.8499491657824586)",288.42800800640117,1
1064,3169703,False,"(-0.30164176396367604, -0.7457530094383971)",931.0845581563391,1
1065,3169802,False,"(-0.38176110327647567, -0.7991147059888717)",585.9450221814701,1
1066,3169901,False,"(-0.3686205193382104, -0.7493728223070333)",856.9625114300126,1
1067,3170008,False,"(-0.28428795521109634, -0.7815287684457769)",699.7199341251201,1
1068,3170057,False,"(-0.3426971439583386, -0.7348865895154804)",941.4317872595431,1
1069,3170107,False,"(-0.34465365804982423, -0.8366776821502937)",332.3029112643751,1
1070,3170206,False,"(-0.3301133200514595, -0.8425559510710107)",317.4948494267342,1
1071,3170305,False,"(-0.30115307177311756, -0.708217958545007)",1150.9788902927494,1
1072,3170404,False,"(-0.2855219029922564, -0.8185978164288844)",490.854219981279,1
1073,3170438,False,"(-0.3408610575852406, -0.8785638388689057)",90.77890186031391,1
1074,3170479,False,"(-0.28035921906485717, -0.8071152952800138)",543.0828748523912,1
1075,3170503,False,"(-0.3552111546951379, -0.7459013624248166)",872.6122619143691,1
1076,3170529,False,"(-0.2814238699085737, -0.7982298240581106)",596.766083994864,1
1077,3170578,False,"(-0.34206358943986465, -0.7381852618017497)",922.0355028716964,1
1078,3170602,False,"(-0.35488303279576305, -0.8092882301987467)",494.028510245891,1
1079,3170651,False,"(-0.2687580155268508, -0.738422626580021)",940.6227250554714,1
1080,3170701,False,"(-0.37621619224288966, -0.7930147802531515)",610.416379588961,1
1081,3170750,False,"(-0.3206885420906901, -0.8033977439732658)",561.2973465146551,1
1082,3170800,False,"(-0.3070802099128903, -0.780556620052416)",719.6364903459008,1
1083,3170909,False,"(-0.27400272992909375, -0.7684300724095594)",762.6752185189135,1
1084,3171006,False,"(-0.31385732339838435, -0.8187130081595161)",488.32898773977206,1
1085,3171030,False,"(-0.2720008372770563, -0.761174738709019)",804.5423766835426,1
1086,3171071,False,"(-0.3036419112864615, -0.745791406681941)",927.0218911862875,1
1087,3171105,False,"(-0.3432312147094489, -0.8431999775649964)",294.90222416246587,1
1088,3171154,False,"(-0.34977445407517566, -0.7377297308669791)",921.8879828577287,1
1089,3171204,False,"(-0.3436256591203996, -0.7666166753167374)",751.201555236391,1
1090,3171303,False,"(-0.36225879421469104, -0.7482959541585529)",859.8977928786653,1
1091,3171402,False,"(-0.36419785501365676, -0.7372288213716568)",926.4610108095715,1
1092,3171600,False,"(-0.29333748738268695, -0.7390265105012109)",965.1753553826089,1
1093,3171709,False,"(-0.389669190117262, -0.7870824061256229)",669.8436741361029,1
1094,3171808,False,"(-0.3283906800797411, -0.7452817705403587)",891.3400921132184,1
1095,3171907,False,"(-0.32242863535492844, -0.738391210653485)",939.6672700131246,1
1096,3172004,False,"(-0.36674079973381246, -0.7476309837135431)",866.053863162484,1
1097,3172103,False,"(-0.3799075636108577, -0.7424194305670879)",908.1603566668151,1
1098,3172202,False,"(-0.39334136286345805, -0.7917267272651798)",653.3236095297493,1
1099,1500107,False,"(-0.030051602659613964, -0.8530959944238043)",872.0843299500497,1
1100,1500131,False,"(-0.08645191743781072, -0.844622420905372)",637.8325744482539,1
1101,1500206,False,"(-0.03410076652424081, -0.841222519522487)",946.3648030170444,1
1102,1500305,False,"(-0.0027030612257336983, -0.8794033422391149)",739.2633078276211,1
1103,1500347,False,"(-0.11851710645545055, -0.8810264984434697)",365.2366738655445,1
1104,1500404,False,"(-0.033968121501089237, -0.9553653072736641)",221.14395175026638,1
1105,1500503,False,"(-0.026686782394694096, -0.9176731767475945)",465.41763658728377,1
1106,1500602,False,"(-0.055921570964374716, -0.9112364024662395)",505.77496914795086,1
1107,1500701,False,"(-0.017397633970097196, -0.8715371433003765)",765.0713650107272,1
1108,1500800,False,"(-0.02380472020087586, -0.8442908083474929)",931.3023899092348,1
1109,1500859,False,"(-0.060560307050325245, -0.8936138130088527)",620.8236062205093,1
1110,1500909,False,"(-0.0183449812347872, -0.8135799948294007)",1114.0749413451956,1
1111,1500958,False,"(-0.037506776559507744, -0.8302129826009067)",958.4777068446042,1
1112,1501006,False,"(-0.06297863526188859, -0.9655143968740111)",190.09008772264974,1
1113,1501105,False,"(-0.03317120416462863, -0.8761325952208775)",724.4967629458982,1
1114,1501204,False,"(-0.04869835132207098, -0.8668945674900715)",784.2940416801453,1
1115,1501253,False,"(-0.12824312824511414, -0.8795743845058103)",306.89346792931747,1
1116,1501303,False,"(-0.02638710936212667, -0.8485703556733831)",902.6002289175902,1
1117,1501402,False,"(-0.025401521933525472, -0.8463066636335465)",917.5270951477629,1
1118,1501451,False,"(-0.046008449878897316, -0.9588385124851327)",199.0059503254624,1
1119,1501501,False,"(-0.02376841735243438, -0.8420061723566324)",945.8011100204016,1
1120,1501576,False,"(-0.08800648220256208, -0.8483120469440879)",618.3170530202071,1
1121,1501600,False,"(-0.02386650485639646, -0.8256559279239496)",1049.3941244716398,1
1122,1501709,False,"(-0.018522481219715024, -0.8165104026434993)",1104.8822977270008,1
1123,1501725,False,"(-0.05755956246737139, -0.916891269242701)",471.58857929098326,1
1124,1501758,False,"(-0.09945270050299129, -0.8449191268782109)",564.9928052920716,1
1125,1501782,False,"(-0.06583224858889931, -0.865220796737409)",714.6855293764628,1
1126,1501808,False,"(-0.02932781461881192, -0.8810264984434697)",695.0561802970632,1
1127,1501907,False,"(-0.026487465794116344, -0.838423011402288)",966.9397585224808,1
1128,1502004,False,"(-0.017667269886237798, -0.8543439048389803)",872.8014199422893,1
1129,1501956,False,"(-0.030713256979045016, -0.8123792083040287)",1047.7160904947766,1
1130,1502103,False,"(-0.03914686245760681, -0.8639013278229013)",801.4860602141641,1
1131,1502152,False,"(-0.11338688565213842, -0.8705283429927237)",414.2348945046654,1
1132,1502202,False,"(-0.021036278941362455, -0.8234079438473808)",1065.4300836333573,1
1133,1502301,False,"(-0.03050573733098289, -0.8214025605368394)",1022.5768072827854,1
1134,1502400,False,"(-0.0226538500921108, -0.8363041816903669)",982.6581489478631,1
1135,1502509,False,"(-0.0028650277803187714, -0.8724377331944055)",781.279421482046,1
1136,1502608,False,"(-0.01634366454140286, -0.8426501988506182)",947.7062143923388,1
1137,1502707,False,"(-0.14418793269255875, -0.8599045238358343)",281.05869506661185,1
1138,1502756,False,"(-0.03477359095088462, -0.8367492406496254)",958.4968193133711,1
1139,1502764,False,"(-0.1363271442745015, -0.886100170579017)",247.91095708908392,1
1140,1502772,False,"(-0.10645897571927211, -0.865801991378323)",465.9519347927084,1
1141,1502806,False,"(-0.031621700854708064, -0.8690901916890804)",769.8101769133826,1
1142,1502855,False,"(-0.032947452954522956, -0.9619696331632106)",180.71736959033944,1
1143,1502905,False,"(-0.012796998421717705, -0.8351662270180666)",998.3603514172486,1
1144,1502939,False,"(-0.07329405473995067, -0.8346949881200282)",741.6042128358582,1
1145,1502954,False,"(-0.10653297767955668, -0.8614124883095573)",476.11009205681535,1
1146,1503002,False,"(-0.03783961084786306, -0.9903085442278425)",5.501231241471227,1
1147,1503044,False,"(-0.1318308270555137, -0.867646804397681)",314.1924180805306,1
1148,1503077,False,"(-0.033682411102537765, -0.821186139709592)",1005.0117107892739,1
1149,1503093,False,"(-0.06707963540529965, -0.8569112841686639)",721.4364190122715,1
1150,1503101,False,"(-0.024681050018302213, -0.9011798153162481)",571.1561484419501,1
1151,1503200,False,"(-0.019641760869018983, -0.8312305095548194)",1016.9341254959102,1
1152,1503309,False,"(-0.03447601231341959, -0.8544695685451239)",861.9843096933836,1
1153,1503408,False,"(-0.025043729436866637, -0.8362116792400112)",981.7604929972059,1
1154,1503457,False,"(-0.04467903258765324, -0.8291343691231742)",919.8651804287097,1
1155,1503507,False,"(-0.030889535233496444, -0.8280889169012295)",1002.5027576959651,1
1156,1503606,False,"(-0.07446796319484206, -0.977255226752177)",198.7519624706214,1
1157,1503705,False,"(-0.08958286358296336, -0.8610721491054184)",577.1985181689564,1
1158,1503754,False,"(-0.1084668024907664, -1.008004437513813)",260.372851722996,1
1159,1503804,False,"(-0.07760030560339629, -0.857223698104771)",657.3094372447821,1
1160,1503903,False,"(-0.03775967476812172, -0.9789359788218476)",69.32276243379063,1
1161,1504000,False,"(-0.03313507584911235, -0.8620233535477554)",814.2498805853267,1
1162,1504059,False,"(-0.03589845565379497, -0.8300803375777551)",968.1870988752569,1
1163,1504109,False,"(-0.014021818130889763, -0.8308011585588287)",1024.5609710228518,1
1164,1504208,False,"(-0.09391180372668488, -0.8575273853946179)",559.6877284101266,1
1165,1504307,False,"(-0.013594352090491313, -0.8281936366563493)",1041.3931906882121,1
1166,1504406,False,"(-0.012473903070588512, -0.832581394395863)",1014.9405560815261,1
1167,1504422,False,"(-0.02373682689297328, -0.8437288123283508)",934.9073630603857,1
1168,1504455,False,"(-0.060150503741956976, -0.9230610081485011)",435.93120179291236,1
1169,1504505,False,"(-0.03147177707196175, -0.8851419848196722)",667.865952991819,1
1170,1504604,False,"(-0.04508359990826553, -0.8640112835657768)",801.7651842430676,1
1171,1504703,False,"(-0.03298550113221643, -0.8511412256615708)",883.5180212275058,1
1172,1504752,False,"(-0.046813221196991904, -0.9536915365210015)",231.81174066210406,1
1173,1504802,False,"(-0.03486609340124032, -0.9437414144553818)",294.15390018787093,1
1174,1504901,False,"(-0.02686690037349991, -0.8590929457336569)",835.579650575789,1
1175,1504950,False,"(-0.03956539241223505, -0.8198352548685485)",975.5675377794678,1
1176,1504976,False,"(-0.08580422575239563, -0.8566459941223609)",609.6321583015748,1
1177,1505007,False,"(-0.021096492800556258, -0.8271481844344046)",1041.7038795054007,1
1178,1505031,False,"(-0.12467707151743933, -0.9665389051449318)",304.6942029558524,1
1179,1505064,False,"(-0.07413268544553395, -0.8717902160419156)",654.0001445175859,1
1180,1505106,False,"(-0.0331799308108886, -0.9690207633412677)",136.61103500756923,1
1181,1505205,False,"(-0.034969067827107986, -0.8702700342634285)",761.331244354576,1
1182,1505304,False,"(-0.030715874972923007, -0.9749042682497406)",107.11623596099152,1
1183,1505403,False,"(-0.02690739201214618, -0.8222699891750805)",1040.9093149691244,1
1184,1505437,False,"(-0.11786033905792509, -0.8916154110153192)",362.6023646323523,1
1185,1505486,False,"(-0.06694070719684092, -0.8838329878806764)",688.9844443844461,1
1186,1505494,False,"(-0.1001866114534549, -0.8433099333078722)",566.4822311273917,1
1187,1505502,False,"(-0.052396878539972165, -0.8264605247091189)",883.5894052834111,1
1188,1505536,False,"(-0.10590326288543712, -0.8709838739274942)",458.69145807800044,1
1189,1505551,False,"(-0.027885474524963802, -0.819027167424875)",1044.213175061054,1
1190,1505601,False,"(-0.020836089676158707, -0.8259596152137965)",1049.4105123776742,1
1191,1505635,False,"(-0.11236045751904054, -0.8529703307176608)",468.2236054484575,1
1192,1505650,False,"(-0.06751160439516826, -0.946184875408174)",311.0936898777448,1
1193,1505700,False,"(-0.024362527429813246, -0.8528743376088012)",876.5592505221898,1
1194,1505809,False,"(-0.033796381102693, -0.8869658538880063)",655.4047394583938,1
1195,1505908,False,"(-0.03048933123601414, -0.91169193340101)",499.94572871966784,1
1196,1506005,False,"(-0.03138101995085805, -0.9333654320522755)",362.18583577527676,1
1197,1506104,False,"(-0.01650102342676267, -0.8224916459900838)",1074.6856368597541,1
1198,1506112,False,"(-0.015701051764111067, -0.8205386225571021)",1087.6980411385232,1
1199,1506138,False,"(-0.14006773392737573, -0.873217895370047)",251.26034870463985,1
1200,1506161,False,"(-0.12762475809113255, -0.8733261057836706)",323.0098090389724,1
1201,1506187,False,"(-0.08339060992981266, -0.8389274115561144)",672.380162678326,1
1202,1506195,False,"(-0.07156338625367309, -0.9583463296360704)",259.34992867978536,1
1203,1506203,False,"(-0.01100979872096803, -0.8263523142954953)",1055.622483207477,1
1204,1506302,False,"(-0.013237344991995872, -0.846727287983277)",925.3131882251596,1
1205,1506351,False,"(-0.0208076408093512, -0.8419119245770247)",948.4976517406085,1
1206,1506401,False,"(-0.011536957968240398, -0.8583023115825035)",854.9474098780795,1
1207,1506500,False,"(-0.02263447693741366, -0.8405610397359811)",955.712251387239,1
1208,1506559,False,"(-0.02655466097031813, -0.8185733818193565)",1053.0977110878532,1
1209,1506583,False,"(-0.15459847261485452, -0.8678038840303606)",199.24265087516633,1
1210,1506609,False,"(-0.023630361808601626, -0.8302740691247265)",1020.2492054355298,1
1211,1506708,False,"(-0.16280605795528305, -0.878773278379145)",113.62112057398218,1
1212,1506807,False,"(-0.04255967927695652, -0.9546881195238902)",224.96129732170053,1
1213,1506906,False,"(-0.01624849173729161, -0.8270329927037731)",1046.2391900002422,1
1214,1507003,False,"(-0.02010968364147866, -0.8400514035943987)",960.8042945724951,1
1215,1507102,False,"(-0.013042723327105986, -0.8381873919532687)",979.1224177142863,1
1216,1507151,False,"(-0.09664446573653242, -0.8506141362274685)",562.6621485367448,1
1217,1507201,False,"(-0.0294555727200579, -0.8336826971538714)",995.7078811971369,1
1218,1507300,False,"(-0.11593419369542414, -0.9074036594288599)",386.92928766751214,1
1219,1507409,False,"(-0.020413894530101277, -0.834122520125374)",998.0581162516661,1
1220,1507458,False,"(-0.11160874421020658, -0.8475179221344304)",491.1737460829037,1
1221,1507466,False,"(-0.014972917853471554, -0.8363268709706428)",988.8471921102813,1
1222,1507474,False,"(-0.013617442796495197, -0.8234637943834445)",1071.1509831852063,1
1223,1507508,False,"(-0.09360794190391268, -0.8515915206085852)",577.1026864246065,1
1224,1507607,False,"(-0.028153382565144932, -0.8286544035788758)",1017.0623175091768,1
1225,1507706,False,"(-0.029949326365447098, -0.8643725667209398)",800.4799488280424,1
1226,1507755,False,"(-0.12112899168106006, -0.8671389135853507)",376.44117178373483,1
1227,1507805,False,"(-0.07526592772885388, -0.9001779963256034)",601.4344246244852,1
1228,1507904,False,"(-0.012746488593164988, -0.8465108671560297)",927.2242500317832,1
1229,1507953,False,"(-0.05141460723694976, -0.8543194702294524)",821.6105618497281,1
1230,1507961,False,"(-0.017970433577309215, -0.8360196930222918)",988.032925798284,1
1231,1507979,False,"(-0.03672923237774427, -0.9858963518788009)",27.371524436531498,1
1232,1508001,False,"(-0.04211514391647357, -0.8402276818488502)",906.8783635808015,1
1233,1508035,False,"(-0.018788992996494554, -0.8186135243921524)",1097.3793293973122,1
1234,1508050,False,"(-0.07982210974118507, -0.9763877981139358)",232.28240913956964,1
1235,1508084,False,"(-0.11775509570402982, -0.8929558238808508)",363.2871599800545,1
1236,1508100,False,"(-0.06572386364235046, -0.8670324485009792)",712.7138275752511,1
1237,1508126,False,"(-0.06545106868026375, -0.8288428991380911)",803.4009880787031,1
1238,1508159,False,"(-0.06484229783716813, -0.9379329587047448)",352.8650546695886,1
1239,1508209,False,"(-0.015030670798420047, -0.8401770673005423)",964.560558464028,1
1240,1508308,False,"(-0.020791060181457252, -0.8052931715409316)",1124.8669394993751,1
1241,1508357,False,"(-0.050251868889271134, -0.9077248000112269)",524.9425264353657,1
1242,1508407,False,"(-0.12388870629431349, -0.871682005628292)",348.96577071527054,1
1243,2300101,False,"(-0.12820979245640104, -0.6814044652466182)",1307.087065786388,1
1244,2300150,False,"(-0.07366738066695226, -0.6755384136306652)",1475.4503328101484,1
1245,2300200,False,"(-0.05039969827691505, -0.7001964253028411)",1423.7294770444282,1
1246,2300309,False,"(-0.10627501801611192, -0.6884974833267231)",1311.169809074546,1
1247,2300408,False,"(-0.11468942487290179, -0.7001876986565811)",1222.44555453144,1
1248,2300507,False,"(-0.0625765114022291, -0.7076943597694088)",1339.485888209639,1
1249,2300606,False,"(-0.12214459877279557, -0.6935170502554587)",1245.7058379451544,1
1250,2300705,False,"(-0.09614914129481641, -0.6680125538960656)",1455.8635678927062,1
1251,2300754,False,"(-0.05864602992673786, -0.6951436971183176)",1419.285055823587,1
1252,2300804,False,"(-0.11814465319307496, -0.6979048079949726)",1228.0884940854348,1
1253,2300903,False,"(-0.06885428618872749, -0.6882862984872318)",1420.6410071250452,1
1254,2301000,False,"(-0.0680554489900897, -0.6700249185236151)",1523.436384627985,1
1255,2301109,False,"(-0.07955664516195672, -0.6591742065639663)",1550.670865520193,1
1256,2301208,False,"(-0.07624854809772667, -0.6774059159302992)",1457.1652843290715,1
1257,2301257,False,"(-0.08282756671311929, -0.7126353868818047)",1242.226453463566,1
1258,2301307,False,"(-0.1258939150719298, -0.7005036032511921)",1196.2246360556962,1
1259,2301406,False,"(-0.0770089880528206, -0.6815004583554779)",1432.0032950844088,1
1260,2301505,False,"(-0.11024372220222182, -0.7010167300512785)",1228.256228303699,1
1261,2301604,False,"(-0.11985001440519862, -0.6958435741483672)",1236.6297475317208,1
1262,2301703,False,"(-0.12101222915410163, -0.680228113330774)",1327.7165787959602,1
1263,2301802,False,"(-0.11727652642313298, -0.6756762946415727)",1362.5385469281928,1
1264,2301851,False,"(-0.09258168830374001, -0.6791634624870575)",1400.469698651722,1
1265,2301901,False,"(-0.12737761946905016, -0.6859510479480635)",1281.0514769391768,1
1266,2301950,False,"(-0.07486083680946598, -0.6744458375189167)",1477.9122491712412,1
1267,2302008,False,"(-0.12517291955793092, -0.6767357094975333)",1340.8712569373045,1
1268,2302057,False,"(-0.05271784458941392, -0.7179551504418835)",1325.5441311469294,1
1269,2302107,False,"(-0.07550259437542431, -0.6786049571264192)",1452.745995029724,1
1270,2302206,False,"(-0.07290955870573633, -0.66544342923713)",1534.2262639137307,1
1271,2302305,False,"(-0.05323184405412625, -0.7010481459778143)",1408.624655678083,1
1272,2302404,False,"(-0.0892313542716117, -0.693483888999671)",1328.2611501490746,1
1273,2302503,False,"(-0.13063248399109437, -0.6803275970981377)",1309.4027561903317,1
1274,2302602,False,"(-0.05062327495409553, -0.7130437939267713)",1358.2365486103852,1
1275,2302701,False,"(-0.12335306474687643, -0.7045667297498348)",1177.176319430053,1
1276,2302800,False,"(-0.07595009679563564, -0.6861849220678307)",1409.281579776065,1
1277,2302909,False,"(-0.07776646094818614, -0.6790168548298899)",1443.568884553002,1
1278,2303006,False,"(-0.07374260435771321, -0.6840154778076017)",1428.2128314826662,1
1279,2303105,False,"(-0.0689157217783977, -0.7064394680372248)",1323.1369505091498,1
1280,2303204,False,"(-0.12266313609356308, -0.6856141994024285)",1292.0733813127747,1
1281,2303303,False,"(-0.11387016732201564, -0.6892584468805926)",1288.8747848649011,1
1282,2303402,False,"(-0.07260307888908611, -0.7145604850467544)",1267.207029534025,1
1283,2303501,False,"(-0.07207633852083423, -0.6674348499136555)",1525.54640548708,1
1284,2303600,False,"(-0.106864939303286, -0.6959256046232111)",1266.3440814475853,1
1285,2303659,False,"(-0.0810419203554039, -0.7016223593017206)",1308.1048870276481,1
1286,2303709,False,"(-0.06506535091557301, -0.6747774500767958)",1506.7314205378325,1
1287,2303808,False,"(-0.11519766475108253, -0.681741313792253)",1330.6263120455578,1
1288,2303907,False,"(-0.05298313463571706, -0.7198348700462812)",1315.2147767136728,1
1289,2303931,False,"(-0.0844575297015568, -0.6830241307924689)",1401.2067602016402,1
1290,2303956,False,"(-0.07485245922905641, -0.671927327408289)",1492.03427229483,1
1291,2304004,False,"(-0.06181083545937918, -0.7096281845806185)",1332.3272809126026,1
1292,2304103,False,"(-0.09019303068946057, -0.7095391727887667)",1235.5674368282605,1
1293,2304202,False,"(-0.12593074151914685, -0.6878394941987213)",1272.3468492739303,1
1294,2304236,False,"(-0.07687843742477143, -0.7138780613092247)",1255.7506219423556,1
1295,2304251,False,"(-0.05093097650122213, -0.7012034802812419)",1416.571586926101,1
1296,2304269,False,"(-0.1032336072615866, -0.6851639044554139)",1338.1428336983267,1
1297,2304277,False,"(-0.10519989519688341, -0.6692657002989976)",1426.8554225672992,1
1298,2304285,False,"(-0.06793694113387928, -0.6711820718176874)",1517.397717044459,1
1299,2304301,False,"(-0.12080226604508672, -0.6905412638808085)",1266.279536342818,1
1300,2304350,False,"(-0.06631291226489856, -0.7027288980474848)",1351.9612532534175,1
1301,2304400,False,"(-0.06486760511132204, -0.6726900362914104)",1518.8194046849526,1
1302,2304459,False,"(-0.0776891428623228, -0.6597012959980686)",1552.883829254515,1
1303,2304509,False,"(-0.06554706178912344, -0.7124084940790454)",1304.091712298505,1
1304,2304608,False,"(-0.07057256283731592, -0.6886022030818428)",1413.2616572330435,1
1305,2304657,False,"(-0.07058495467500507, -0.7112042168951694)",1292.0757545543981,1
1306,2304707,False,"(-0.05459180460728024, -0.7127435972954284)",1344.0594810011573,1
1307,2304806,False,"(-0.1201020399491866, -0.6844203941940643)",1304.36970816614,1
1308,2304905,False,"(-0.06837973116511024, -0.7048547090764139)",1333.410901975319,1
1309,2304954,False,"(-0.07052125015730727, -0.6744022042876169)",1491.486746532753,1
1310,2305001,False,"(-0.07257323375887702, -0.7111797822856414)",1285.145142989541,1
1311,2305100,False,"(-0.0743943103004079, -0.6794915843864324)",1451.222571119981,1
