id_municipio,latitude,longitude,fuso_horario,uf,regiao
2401602,-5.69906,-35.813,America/Sao_Paulo,RN,Nordeste
2401651,-5.98027,-36.4167,America/Sao_Paulo,RN,Nordeste
2401701,-5.98648,-35.5792,America/Sao_Paulo,RN,Nordeste
2401800,-6.18566,-35.3591,America/Sao_Paulo,RN,Nordeste
2401859,-5.07091,-36.0717,America/Sao_Paulo,RN,Nordeste
2401909,-5.76541,-35.9938,America/Sao_Paulo,RN,Nordeste
2402006,-6.45441,-37.1067,America/Sao_Paulo,RN,Nordeste
2402105,-6.23829,-36.1888,America/Sao_Paulo,RN,Nordeste
2402204,-6.37193,-35.1281,America/Sao_Paulo,RN,Nordeste
2402303,-5.78387,-37.5586,America/Sao_Paulo,RN,Nordeste
2402402,-6.55015,-36.5868,America/Sao_Paulo,RN,Nordeste
2402501,-5.34181,-36.8335,America/Sao_Paulo,RN,Nordeste
2402600,-5.64323,-35.4247,America/Sao_Paulo,RN,Nordeste
2402709,-6.03503,-36.3503,America/Sao_Paulo,RN,Nordeste
2402808,-6.3748,-36.2223,America/Sao_Paulo,RN,Nordeste
2402907,-6.24974,-38.4441,America/Sao_Paulo,RN,Nordeste
2403004,-6.40894,-36.7782,America/Sao_Paulo,RN,Nordeste
2403103,-6.25484,-36.5146,America/Sao_Paulo,RN,Nordeste
2403202,-6.08082,-38.3794,America/Sao_Paulo,RN,Nordeste
2403301,-6.10691,-38.3033,America/Sao_Paulo,RN,Nordeste
2403400,-6.93835,-36.717,America/Sao_Paulo,RN,Nordeste
2403509,-6.33563,-35.3052,America/Sao_Paulo,RN,Nordeste
2403608,-5.70143,-35.3048,America/Sao_Paulo,RN,Nordeste
2403707,-5.59274,-37.6875,America/Sao_Paulo,RN,Nordeste
2403756,-5.69096,-36.5282,America/Sao_Paulo,RN,Nordeste
2403806,-6.12264,-36.8226,America/Sao_Paulo,RN,Nordeste
2403905,-6.07234,-38.1212,America/Sao_Paulo,RN,Nordeste
2404002,-6.15669,-37.8375,America/Sao_Paulo,RN,Nordeste
2404101,-5.0909,-36.2754,America/Sao_Paulo,RN,Nordeste
2404200,-6.26486,-35.1943,America/Sao_Paulo,RN,Nordeste
2404309,-5.44887,-37.5183,America/Sao_Paulo,RN,Nordeste
2404408,-4.98068,-37.1621,America/Sao_Paulo,RN,Nordeste
2404507,-5.10619,-36.3222,America/Sao_Paulo,RN,Nordeste
2404606,-5.82447,-35.55,America/Sao_Paulo,RN,Nordeste
2404705,-5.48984,-36.8501,America/Sao_Paulo,RN,Nordeste
2404804,-6.80596,-37.2045,America/Sao_Paulo,RN,Nordeste
2404853,-5.63894,-36.8712,America/Sao_Paulo,RN,Nordeste
2404903,-5.8363,-37.9912,America/Sao_Paulo,RN,Nordeste
2405009,-6.41856,-36.2031,America/Sao_Paulo,RN,Nordeste
2405108,-5.35211,-36.1278,America/Sao_Paulo,RN,Nordeste
2405207,-6.01474,-37.4048,America/Sao_Paulo,RN,Nordeste
2405306,-6.16566,-35.6219,America/Sao_Paulo,RN,Nordeste
2405405,-6.46544,-35.9346,America/Sao_Paulo,RN,Nordeste
2405504,-5.64999,-35.9713,America/Sao_Paulo,RN,Nordeste
2405603,-6.37665,-37.3496,America/Sao_Paulo,RN,Nordeste
2405702,-6.58047,-36.7736,America/Sao_Paulo,RN,Nordeste
2405801,-5.54094,-35.8122,America/Sao_Paulo,RN,Nordeste
2405900,-6.27215,-37.7885,America/Sao_Paulo,RN,Nordeste
2406007,-6.31095,-38.2823,America/Sao_Paulo,RN,Nordeste
2406106,-6.0306,-37.009,America/Sao_Paulo,RN,Nordeste
2406155,-6.26866,-35.3495,America/Sao_Paulo,RN,Nordeste
2406205,-6.39493,-35.5949,America/Sao_Paulo,RN,Nordeste
2406304,-6.15082,-35.4299,America/Sao_Paulo,RN,Nordeste
2406403,-6.0119,-35.8729,America/Sao_Paulo,RN,Nordeste
2406502,-6.09339,-36.4703,America/Sao_Paulo,RN,Nordeste
2406601,-6.12295,-35.4724,America/Sao_Paulo,RN,Nordeste
2406700,-5.69322,-36.247,America/Sao_Paulo,RN,Nordeste
2406809,-6.14943,-36.1171,America/Sao_Paulo,RN,Nordeste
2406908,-6.10525,-37.8134,America/Sao_Paulo,RN,Nordeste
2407005,-6.40588,-38.3899,America/Sao_Paulo,RN,Nordeste
2407104,-5.85229,-35.3552,America/Sao_Paulo,RN,Nordeste
2407203,-5.10795,-36.6318,America/Sao_Paulo,RN,Nordeste
2407252,-6.39949,-38.324,America/Sao_Paulo,RN,Nordeste
2407302,-6.2846,-38.1642,America/Sao_Paulo,RN,Nordeste
2407401,-6.08279,-37.908,America/Sao_Paulo,RN,Nordeste
2407500,-5.52181,-35.2631,America/Sao_Paulo,RN,Nordeste
2407609,-6.07194,-37.5158,America/Sao_Paulo,RN,Nordeste
2407708,-6.48522,-35.2842,America/Sao_Paulo,RN,Nordeste
2407807,-6.07063,-35.3253,America/Sao_Paulo,RN,Nordeste
2407906,-6.43698,-35.7831,America/Sao_Paulo,RN,Nordeste
2408003,-5.18374,-37.3474,America/Sao_Paulo,RN,Nordeste
2408102,-5.79357,-35.1986,America/Sao_Paulo,RN,Nordeste
2408201,-6.09329,-35.1991,America/Sao_Paulo,RN,Nordeste
2408300,-6.47511,-35.4286,America/Sao_Paulo,RN,Nordeste
2408409,-5.9486,-37.7047,America/Sao_Paulo,RN,Nordeste
2408508,-6.6958,-36.9428,America/Sao_Paulo,RN,Nordeste
2408607,-6.47565,-38.3057,America/Sao_Paulo,RN,Nordeste
2408706,-5.76893,-37.1032,America/Sao_Paulo,RN,Nordeste
2408805,-5.22276,-35.8398,America/Sao_Paulo,RN,Nordeste
2408904,-6.68491,-36.6566,America/Sao_Paulo,RN,Nordeste
2403251,-5.91116,-35.271,America/Sao_Paulo,RN,Nordeste
2409100,-6.43018,-35.6442,America/Sao_Paulo,RN,Nordeste
2409209,-6.27268,-35.37,America/Sao_Paulo,RN,Nordeste
2409308,-6.10656,-37.6356,America/Sao_Paulo,RN,Nordeste
2409407,-6.10498,-38.2077,America/Sao_Paulo,RN,Nordeste
2409506,-5.14988,-35.876,America/Sao_Paulo,RN,Nordeste
2409605,-5.57352,-36.1084,America/Sao_Paulo,RN,Nordeste
2409704,-5.5161,-36.3867,America/Sao_Paulo,RN,Nordeste
2409803,-6.4356,-35.2195,America/Sao_Paulo,RN,Nordeste
2409902,-5.2564,-36.7095,America/Sao_Paulo,RN,Nordeste
2410009,-6.26364,-38.0461,America/Sao_Paulo,RN,Nordeste
2410108,-5.62233,-35.6635,America/Sao_Paulo,RN,Nordeste
2410207,-6.02064,-37.9865,America/Sao_Paulo,RN,Nordeste
2410256,-5.05441,-36.7887,America/Sao_Paulo,RN,Nordeste
2410405,-5.46393,-35.5554,America/Sao_Paulo,RN,Nordeste
2410504,-6.18987,-38.2211,America/Sao_Paulo,RN,Nordeste
2410603,-6.07244,-37.716,America/Sao_Paulo,RN,Nordeste
2410702,-5.92654,-37.949,America/Sao_Paulo,RN,Nordeste
2410801,-6.25139,-38.3116,America/Sao_Paulo,RN,Nordeste
2410900,-5.82156,-35.8215,America/Sao_Paulo,RN,Nordeste
2408953,-5.2765,-35.3794,America/Sao_Paulo,RN,Nordeste
2411007,-5.78393,-38.0579,America/Sao_Paulo,RN,Nordeste
2411106,-5.88745,-35.933,America/Sao_Paulo,RN,Nordeste
2411205,-6.22475,-36.0193,America/Sao_Paulo,RN,Nordeste
2409332,-5.83802,-35.6914,America/Sao_Paulo,RN,Nordeste
2411403,-5.94605,-36.6578,America/Sao_Paulo,RN,Nordeste
2411429,-6.76643,-36.7312,America/Sao_Paulo,RN,Nordeste
2411502,-6.31195,-35.4739,America/Sao_Paulo,RN,Nordeste
2411601,-5.09259,-35.9587,America/Sao_Paulo,RN,Nordeste
2411700,-6.33798,-36.0863,America/Sao_Paulo,RN,Nordeste
2411809,-6.37975,-37.1864,America/Sao_Paulo,RN,Nordeste
2411908,-5.97472,-38.1519,America/Sao_Paulo,RN,Nordeste
2412005,-5.79068,-35.3257,America/Sao_Paulo,RN,Nordeste
2412104,-6.71387,-37.2027,America/Sao_Paulo,RN,Nordeste
2412203,-6.0773,-35.2417,America/Sao_Paulo,RN,Nordeste
2412302,-6.31087,-35.7067,America/Sao_Paulo,RN,Nordeste
2412401,-6.44002,-36.8746,America/Sao_Paulo,RN,Nordeste
2412500,-6.20283,-38.4947,America/Sao_Paulo,RN,Nordeste
2412559,-5.12302,-35.6354,America/Sao_Paulo,RN,Nordeste
2412609,-5.8994,-35.7642,America/Sao_Paulo,RN,Nordeste
2412708,-5.90559,-35.6317,America/Sao_Paulo,RN,Nordeste
2412807,-5.79791,-36.8778,America/Sao_Paulo,RN,Nordeste
2412906,-5.96404,-36.0798,America/Sao_Paulo,RN,Nordeste
2413003,-6.21893,-36.6827,America/Sao_Paulo,RN,Nordeste
2413102,-6.03334,-35.6978,America/Sao_Paulo,RN,Nordeste
2413201,-6.1576,-35.1299,America/Sao_Paulo,RN,Nordeste
2410306,-6.10478,-35.7113,America/Sao_Paulo,RN,Nordeste
2413300,-6.41762,-35.7033,America/Sao_Paulo,RN,Nordeste
2413359,-5.17725,-37.0242,America/Sao_Paulo,RN,Nordeste
2413409,-6.66031,-37.3996,America/Sao_Paulo,RN,Nordeste
2413508,-6.28181,-35.5,America/Sao_Paulo,RN,Nordeste
2413557,-6.11087,-37.9548,America/Sao_Paulo,RN,Nordeste
2413607,-5.77666,-37.957,America/Sao_Paulo,RN,Nordeste
2413706,-6.11132,-35.909,America/Sao_Paulo,RN,Nordeste
2413805,-5.91948,-38.0367,America/Sao_Paulo,RN,Nordeste
2413904,-5.63058,-35.5918,America/Sao_Paulo,RN,Nordeste
2414001,-6.19649,-35.7989,America/Sao_Paulo,RN,Nordeste
2414100,-6.45823,-38.182,America/Sao_Paulo,RN,Nordeste
2414159,-6.1378,-36.7135,America/Sao_Paulo,RN,Nordeste
2411056,-4.83729,-37.2554,America/Sao_Paulo,RN,Nordeste
2414209,-6.19176,-35.0866,America/Sao_Paulo,RN,Nordeste
2414308,-6.45768,-37.2745,America/Sao_Paulo,RN,Nordeste
2414407,-5.20182,-35.4621,America/Sao_Paulo,RN,Nordeste
2414456,-5.85408,-37.1786,America/Sao_Paulo,RN,Nordeste
2414506,-5.98238,-37.818,America/Sao_Paulo,RN,Nordeste
2414605,-5.63761,-37.2635,America/Sao_Paulo,RN,Nordeste
2414704,-6.34641,-35.3732,America/Sao_Paulo,RN,Nordeste
2414753,-6.32016,-38.4896,America/Sao_Paulo,RN,Nordeste
2414803,-6.04399,-35.428,America/Sao_Paulo,RN,Nordeste
2414902,-5.98253,-37.9462,America/Sao_Paulo,RN,Nordeste
2415008,-6.31287,-35.067,America/Sao_Paulo,RN,Nordeste
2200053,-8.21954,-41.0831,America/Sao_Paulo,PI,Nordeste
2200103,-5.79676,-42.6664,America/Sao_Paulo,PI,Nordeste
2200202,-5.88856,-42.637,America/Sao_Paulo,PI,Nordeste
2200251,-7.00039,-40.9282,America/Sao_Paulo,PI,Nordeste
2200277,-7.24196,-40.8566,America/Sao_Paulo,PI,Nordeste
2200301,-5.25634,-42.2096,America/Sao_Paulo,PI,Nordeste
2200400,-5.03888,-42.4612,America/Sao_Paulo,PI,Nordeste
2200459,-8.42418,-43.777,America/Sao_Paulo,PI,Nordeste
2200509,-6.24304,-42.8433,America/Sao_Paulo,PI,Nordeste
2200608,-6.08786,-42.74,America/Sao_Paulo,PI,Nordeste
2200707,-9.18564,-43.0494,America/Sao_Paulo,PI,Nordeste
2200806,-7.21276,-44.1889,America/Sao_Paulo,PI,Nordeste
2200905,-6.11022,-41.7822,America/Sao_Paulo,PI,Nordeste
2200954,-7.24502,-41.5325,America/Sao_Paulo,PI,Nordeste
2201002,-6.65075,-42.5418,America/Sao_Paulo,PI,Nordeste
2201051,-5.865,-41.0389,America/Sao_Paulo,PI,Nordeste
2201101,-10.1345,-43.9563,America/Sao_Paulo,PI,Nordeste
2201150,-7.84903,-45.219,America/Sao_Paulo,PI,Nordeste
2201176,-6.51645,-42.1146,America/Sao_Paulo,PI,Nordeste
2201200,-4.24468,-42.2922,America/Sao_Paulo,PI,Nordeste
2201309,-9.9296,-45.4702,America/Sao_Paulo,PI,Nordeste
2201408,-5.81673,-42.5147,America/Sao_Paulo,PI,Nordeste
2201507,-4.0223,-42.0787,America/Sao_Paulo,PI,Nordeste
2201556,-7.98809,-41.8675,America/Sao_Paulo,PI,Nordeste
2201572,-7.36652,-40.9688,America/Sao_Paulo,PI,Nordeste
2201606,-5.45676,-42.3638,America/Sao_Paulo,PI,Nordeste
2201705,-7.63338,-43.9498,America/Sao_Paulo,PI,Nordeste
2201739,-8.14376,-40.7989,America/Sao_Paulo,PI,Nordeste
2201770,-4.41404,-42.1357,America/Sao_Paulo,PI,Nordeste
2201804,-6.94124,-41.3168,America/Sao_Paulo,PI,Nordeste
2201903,-9.07124,-44.359,America/Sao_Paulo,PI,Nordeste
2201919,-3.19631,-41.6403,America/Sao_Paulo,PI,Nordeste
2201929,-9.1605,-42.8865,America/Sao_Paulo,PI,Nordeste
2201945,-4.48181,-42.1212,America/Sao_Paulo,PI,Nordeste
2201960,-4.1337,-41.7859,America/Sao_Paulo,PI,Nordeste
2201988,-8.20314,-42.8229,America/Sao_Paulo,PI,Nordeste
2202000,-3.18259,-41.8695,America/Sao_Paulo,PI,Nordeste
2202026,-5.30584,-41.0933,America/Sao_Paulo,PI,Nordeste
2202059,-4.4773,-42.3069,America/Sao_Paulo,PI,Nordeste
2202075,-6.79667,-42.3903,America/Sao_Paulo,PI,Nordeste
2202083,-2.93111,-41.3408,America/Sao_Paulo,PI,Nordeste
2202091,-7.3314,-40.6366,America/Sao_Paulo,PI,Nordeste
2202109,-7.6593,-41.8775,America/Sao_Paulo,PI,Nordeste
2202117,-8.38236,-41.8344,America/Sao_Paulo,PI,Nordeste
2202133,-7.12827,-41.0315,America/Sao_Paulo,PI,Nordeste
2202174,-3.80441,-42.64,America/Sao_Paulo,PI,Nordeste
2202208,-4.8217,-42.1641,America/Sao_Paulo,PI,Nordeste
2202251,-7.68821,-43.7233,America/Sao_Paulo,PI,Nordeste
2202307,-8.1111,-42.9517,America/Sao_Paulo,PI,Nordeste
2202406,-4.457,-41.944,America/Sao_Paulo,PI,Nordeste
2202455,-8.49655,-41.814,America/Sao_Paulo,PI,Nordeste
2202505,-9.27933,-43.329,America/Sao_Paulo,PI,Nordeste
2202539,-3.47525,-41.8425,America/Sao_Paulo,PI,Nordeste
2202554,-7.73435,-40.9848,America/Sao_Paulo,PI,Nordeste
2202604,-5.31869,-41.5499,America/Sao_Paulo,PI,Nordeste
2202653,-3.41904,-41.8955,America/Sao_Paulo,PI,Nordeste
2202703,-3.47279,-41.5546,America/Sao_Paulo,PI,Nordeste
2202711,-4.5571,-41.9587,America/Sao_Paulo,PI,Nordeste
2202729,-3.62047,-41.4402,America/Sao_Paulo,PI,Nordeste
2202737,-5.09224,-42.208,America/Sao_Paulo,PI,Nordeste
2202752,-8.1837,-43.794,America/Sao_Paulo,PI,Nordeste
2202778,-7.22651,-42.1756,America/Sao_Paulo,PI,Nordeste
2202802,-7.87638,-41.5942,America/Sao_Paulo,PI,Nordeste
2202851,-8.81397,-42.5232,America/Sao_Paulo,PI,Nordeste
2202901,-10.4333,-45.1633,America/Sao_Paulo,PI,Nordeste
2203008,-10.6443,-45.1893,America/Sao_Paulo,PI,Nordeste
2203107,-8.82273,-44.223,America/Sao_Paulo,PI,Nordeste
2203206,-10.0326,-44.3002,America/Sao_Paulo,PI,Nordeste
2203230,-9.01175,-44.4062,America/Sao_Paulo,PI,Nordeste
2203271,-7.8313,-40.8957,America/Sao_Paulo,PI,Nordeste
2203255,-5.60825,-42.8376,America/Sao_Paulo,PI,Nordeste
2203305,-5.35875,-42.6776,America/Sao_Paulo,PI,Nordeste
2203354,-9.33939,-42.4348,America/Sao_Paulo,PI,Nordeste
2203404,-6.95332,-41.6396,America/Sao_Paulo,PI,Nordeste
2203453,-9.00516,-41.9697,America/Sao_Paulo,PI,Nordeste
2203420,-4.2495,-41.2683,America/Sao_Paulo,PI,Nordeste
2203503,-6.19947,-42.1355,America/Sao_Paulo,PI,Nordeste
2203602,-8.09629,-43.6705,America/Sao_Paulo,PI,Nordeste
2203701,-3.88863,-42.2324,America/Sao_Paulo,PI,Nordeste
2203750,-9.48342,-42.7912,America/Sao_Paulo,PI,Nordeste
2203800,-7.78793,-42.918,America/Sao_Paulo,PI,Nordeste
2203859,-7.46682,-41.7883,America/Sao_Paulo,PI,Nordeste
2203909,-6.77182,-43.0241,America/Sao_Paulo,PI,Nordeste
2204006,-6.39334,-42.2591,America/Sao_Paulo,PI,Nordeste
2204105,-6.62606,-42.6881,America/Sao_Paulo,PI,Nordeste
2204154,-7.331,-40.788,America/Sao_Paulo,PI,Nordeste
2204204,-6.99491,-41.1288,America/Sao_Paulo,PI,Nordeste
2204303,-7.08173,-40.6146,America/Sao_Paulo,PI,Nordeste
2204352,-7.15476,-41.3409,America/Sao_Paulo,PI,Nordeste
2204402,-9.83001,-45.3423,America/Sao_Paulo,PI,Nordeste
2204501,-6.78285,-43.5594,America/Sao_Paulo,PI,Nordeste
2204550,-9.38647,-43.6943,America/Sao_Paulo,PI,Nordeste
2204600,-5.9886,-42.5598,America/Sao_Paulo,PI,Nordeste
2204659,-2.85774,-41.8186,America/Sao_Paulo,PI,Nordeste
2204709,-6.665,-41.7041,America/Sao_Paulo,PI,Nordeste
2204808,-6.82421,-41.7381,America/Sao_Paulo,PI,Nordeste
2204907,-7.73597,-41.6735,America/Sao_Paulo,PI,Nordeste
2205003,-7.44336,-41.4687,America/Sao_Paulo,PI,Nordeste
2205102,-7.59989,-43.0249,America/Sao_Paulo,PI,Nordeste
2205151,-7.93063,-41.2075,America/Sao_Paulo,PI,Nordeste
2205201,-7.36229,-41.1371,America/Sao_Paulo,PI,Nordeste
2205250,-6.099,-42.63,America/Sao_Paulo,PI,Nordeste
2205276,-4.77025,-41.817,America/Sao_Paulo,PI,Nordeste
2205300,-7.09128,-43.5033,America/Sao_Paulo,PI,Nordeste
2205359,-8.50736,-42.4264,America/Sao_Paulo,PI,Nordeste
2205409,-3.50164,-42.1865,America/Sao_Paulo,PI,Nordeste
2205458,-3.4804,-42.4255,America/Sao_Paulo,PI,Nordeste
2205508,-4.75146,-42.5746,America/Sao_Paulo,PI,Nordeste
2205516,-5.17459,-41.6976,America/Sao_Paulo,PI,Nordeste
2205524,-10.3225,-44.2381,America/Sao_Paulo,PI,Nordeste
2205532,-9.21992,-43.1337,America/Sao_Paulo,PI,Nordeste
2205557,-4.51539,-42.6309,America/Sao_Paulo,PI,Nordeste
2205573,-4.38505,-41.5969,America/Sao_Paulo,PI,Nordeste
2205565,-8.47673,-41.5342,America/Sao_Paulo,PI,Nordeste
2205581,-5.41864,-42.6437,America/Sao_Paulo,PI,Nordeste
2205599,-6.50766,-41.5653,America/Sao_Paulo,PI,Nordeste
2205540,-5.83074,-42.6223,America/Sao_Paulo,PI,Nordeste
2205607,-7.25922,-43.9364,America/Sao_Paulo,PI,Nordeste
2205706,-2.88438,-41.6641,America/Sao_Paulo,PI,Nordeste
2205805,-3.4683,-42.3718,America/Sao_Paulo,PI,Nordeste
2205854,-3.48624,-42.4981,America/Sao_Paulo,PI,Nordeste
2205904,-8.01234,-43.8755,America/Sao_Paulo,PI,Nordeste
2205953,-7.44169,-40.6602,America/Sao_Paulo,PI,Nordeste
2206001,-7.11565,-43.8926,America/Sao_Paulo,PI,Nordeste
2206050,-7.47469,-41.1103,America/Sao_Paulo,PI,Nordeste
2206100,-3.71492,-42.5507,America/Sao_Paulo,PI,Nordeste
2206209,-4.16857,-42.8963,America/Sao_Paulo,PI,Nordeste
2206308,-5.68077,-42.7436,America/Sao_Paulo,PI,Nordeste
2206357,-4.68295,-41.4173,America/Sao_Paulo,PI,Nordeste
2206407,-5.562,-42.6075,America/Sao_Paulo,PI,Nordeste
2206506,-6.99275,-41.026,America/Sao_Paulo,PI,Nordeste
2206605,-9.75364,-45.3037,America/Sao_Paulo,PI,Nordeste
2206654,-9.71891,-43.9072,America/Sao_Paulo,PI,Nordeste
2206670,-3.73337,-42.3024,America/Sao_Paulo,PI,Nordeste
2206696,-3.319,-42.094,America/Sao_Paulo,PI,Nordeste
2206704,-6.97023,-42.6773,America/Sao_Paulo,PI,Nordeste
2206720,-5.35128,-42.8153,America/Sao_Paulo,PI,Nordeste
2206753,-4.63019,-42.173,America/Sao_Paulo,PI,Nordeste
2206803,-3.97574,-42.6184,America/Sao_Paulo,PI,Nordeste
2207959,-8.09707,-42.0471,America/Sao_Paulo,PI,Nordeste
2206902,-6.44901,-41.9261,America/Sao_Paulo,PI,Nordeste
2206951,-5.28749,-41.9325,America/Sao_Paulo,PI,Nordeste
2207009,-7.01915,-42.1283,America/Sao_Paulo,PI,Nordeste
2207108,-5.84125,-42.5594,America/Sao_Paulo,PI,Nordeste
2207207,-7.35101,-40.8997,America/Sao_Paulo,PI,Nordeste
2207306,-7.77375,-42.2474,America/Sao_Paulo,PI,Nordeste
2207355,-7.85508,-42.8248,America/Sao_Paulo,PI,Nordeste
2207405,-8.73076,-44.2466,America/Sao_Paulo,PI,Nordeste
2207504,-5.97086,-43.056,America/Sao_Paulo,PI,Nordeste
2207553,-7.10303,-41.7,America/Sao_Paulo,PI,Nordeste
2207603,-10.2166,-44.63,America/Sao_Paulo,PI,Nordeste
2207702,-2.90585,-41.7754,America/Sao_Paulo,PI,Nordeste
2207751,-5.86036,-42.4436,America/Sao_Paulo,PI,Nordeste
2207777,-7.67231,-41.2408,America/Sao_Paulo,PI,Nordeste
2207793,-5.26072,-42.3908,America/Sao_Paulo,PI,Nordeste
2207801,-8.13436,-41.1431,America/Sao_Paulo,PI,Nordeste
2207850,-7.96059,-43.2284,America/Sao_Paulo,PI,Nordeste
2207900,-4.42585,-41.4482,America/Sao_Paulo,PI,Nordeste
2207934,-8.06807,-42.2847,America/Sao_Paulo,PI,Nordeste
2208007,-7.07721,-41.467,America/Sao_Paulo,PI,Nordeste
2208106,-6.23839,-41.4113,America/Sao_Paulo,PI,Nordeste
2208205,-6.83002,-40.6083,America/Sao_Paulo,PI,Nordeste
2208304,-3.93335,-41.7088,America/Sao_Paulo,PI,Nordeste
2208403,-4.27157,-41.7716,America/Sao_Paulo,PI,Nordeste
2208502,-3.88815,-42.6998,America/Sao_Paulo,PI,Nordeste
2208551,-6.96423,-44.1837,America/Sao_Paulo,PI,Nordeste
2208601,-5.67265,-42.2046,America/Sao_Paulo,PI,Nordeste
2208650,-8.57064,-41.4106,America/Sao_Paulo,PI,Nordeste
2208700,-9.47937,-44.5811,America/Sao_Paulo,PI,Nordeste
2208809,-6.23115,-42.6842,America/Sao_Paulo,PI,Nordeste
2208858,-10.1244,-44.9503,America/Sao_Paulo,PI,Nordeste
2208874,-7.69028,-42.7128,America/Sao_Paulo,PI,Nordeste
2208908,-7.55651,-45.2447,America/Sao_Paulo,PI,Nordeste
2209005,-7.78029,-43.1369,America/Sao_Paulo,PI,Nordeste
2209104,-7.1785,-41.7609,America/Sao_Paulo,PI,Nordeste
2209153,-5.80581,-41.9506,America/Sao_Paulo,PI,Nordeste
2209203,-9.11228,-45.9116,America/Sao_Paulo,PI,Nordeste
2209302,-8.9488,-44.1296,America/Sao_Paulo,PI,Nordeste
2209377,-6.79581,-42.2814,America/Sao_Paulo,PI,Nordeste
2209351,-6.94696,-41.5178,America/Sao_Paulo,PI,Nordeste
2209401,-6.98676,-41.2252,America/Sao_Paulo,PI,Nordeste
2209450,-6.04647,-42.7123,America/Sao_Paulo,PI,Nordeste
2209500,-7.42072,-41.9063,America/Sao_Paulo,PI,Nordeste
2209559,-9.05797,-43.0076,America/Sao_Paulo,PI,Nordeste
2209609,-5.93485,-42.1172,America/Sao_Paulo,PI,Nordeste
2209658,-8.23599,-41.6873,America/Sao_Paulo,PI,Nordeste
2209708,-7.2463,-42.541,America/Sao_Paulo,PI,Nordeste
2209757,-10.0319,-45.3092,America/Sao_Paulo,PI,Nordeste
2209807,-5.99393,-42.7095,America/Sao_Paulo,PI,Nordeste
2209856,-6.81203,-41.3415,America/Sao_Paulo,PI,Nordeste
2209872,-3.95497,-41.2569,America/Sao_Paulo,PI,Nordeste
2209906,-5.51081,-41.8923,America/Sao_Paulo,PI,Nordeste
2209955,-6.94082,-41.8889,America/Sao_Paulo,PI,Nordeste
2209971,-3.8186,-42.4459,America/Sao_Paulo,PI,Nordeste
2210003,-8.35466,-42.2559,America/Sao_Paulo,PI,Nordeste
2210052,-3.81411,-41.8308,America/Sao_Paulo,PI,Nordeste
2210102,-7.48554,-42.5672,America/Sao_Paulo,PI,Nordeste
2210201,-6.87194,-41.4731,America/Sao_Paulo,PI,Nordeste
2210300,-7.08391,-40.8246,America/Sao_Paulo,PI,Nordeste
2210359,-9.16463,-42.5496,America/Sao_Paulo,PI,Nordeste
2210375,-6.81936,-41.3175,America/Sao_Paulo,PI,Nordeste
2210383,-5.85646,-42.1934,America/Sao_Paulo,PI,Nordeste
2210391,-7.59713,-42.3676,America/Sao_Paulo,PI,Nordeste
2210409,-5.49729,-41.3165,America/Sao_Paulo,PI,Nordeste
2210508,-5.92078,-42.7192,America/Sao_Paulo,PI,Nordeste
2210607,-9.01241,-42.6987,America/Sao_Paulo,PI,Nordeste
2210623,-10.817,-44.8337,America/Sao_Paulo,PI,Nordeste
2210631,-7.56803,-44.06,America/Sao_Paulo,PI,Nordeste
2210656,-4.91665,-41.7311,America/Sao_Paulo,PI,Nordeste
2210706,-7.59109,-40.8137,America/Sao_Paulo,PI,Nordeste
2210805,-7.85294,-41.9075,America/Sao_Paulo,PI,Nordeste
2210904,-7.86773,-42.4922,America/Sao_Paulo,PI,Nordeste
2210938,-7.03687,-41.3767,America/Sao_Paulo,PI,Nordeste
2210953,-8.40937,-42.9211,America/Sao_Paulo,PI,Nordeste
2210979,-6.59787,-42.2795,America/Sao_Paulo,PI,Nordeste
2211001,-5.09194,-42.8034,America/Sao_Paulo,PI,Nordeste
2211100,-4.58571,-42.8583,America/Sao_Paulo,PI,Nordeste
2211209,-7.23944,-44.5577,America/Sao_Paulo,PI,Nordeste
2211308,-6.40301,-41.7375,America/Sao_Paulo,PI,Nordeste
2211357,-9.238,-42.9692,America/Sao_Paulo,PI,Nordeste
2211407,-6.54899,-42.248,America/Sao_Paulo,PI,Nordeste
2211506,-7.59748,-41.4673,America/Sao_Paulo,PI,Nordeste
2211605,-7.13272,-40.9345,America/Sao_Paulo,PI,Nordeste
2211704,-7.23151,-41.905,America/Sao_Paulo,PI,Nordeste
4300034,-31.8665,-54.1615,America/Sao_Paulo,RS,Sul
4300059,-28.1672,-52.031,America/Sao_Paulo,RS,Sul
4300109,-29.6447,-53.2515,America/Sao_Paulo,RS,Sul
4300208,-28.2342,-53.7757,America/Sao_Paulo,RS,Sul
4300307,-27.6579,-54.7649,America/Sao_Paulo,RS,Sul
4300406,-29.7902,-55.7949,America/Sao_Paulo,RS,Sul
4300455,-27.8345,-54.0557,America/Sao_Paulo,RS,Sul
4300471,-28.1149,-52.9142,America/Sao_Paulo,RS,Sul
4300505,-27.2502,-53.0341,America/Sao_Paulo,RS,Sul
4300554,-28.7769,-52.9893,America/Sao_Paulo,RS,Sul
4300570,-29.3919,-51.3123,America/Sao_Paulo,RS,Sul
4300604,-29.9914,-51.0809,America/Sao_Paulo,RS,Sul
4300638,-30.8756,-52.2509,America/Sao_Paulo,RS,Sul
4300646,-27.3607,-53.183,America/Sao_Paulo,RS,Sul
4300661,-28.6283,-51.5797,America/Sao_Paulo,RS,Sul
